场景,风电场景,光伏场景,日氨产量(t/day),购电量(MWh)_问题二,售电量(MWh)_问题二,最大购电功率(MW)_问题二,最大反送功率(MW)_问题二,交换功率峰谷差(MW)_问题二,最大爬坡功率(MW/h)_问题二,交换功率标准差(MW)_问题二,购电量(MWh)_问题三,售电量(MWh)_问题三,最大购电功率(MW)_问题三,最大反送功率(MW)_问题三,交换功率峰谷差(MW)_问题三,最大爬坡功率(MW/h)_问题三,交换功率标准差(MW)_问题三,购电量(MWh)_变化,售电量(MWh)_变化,最大购电功率(MW)_变化,最大反送功率(MW)_变化,交换功率峰谷差(MW)_变化,最大爬坡功率(MW/h)_变化,交换功率标准差(MW)_变化
风电4-光伏2,4,2,36,203.0342,262.6782,34.5162,35.831999999999994,70.34819999999999,41.834,22.720683879060996,203.034199501326,272.6781995615523,34.51620000000001,43.522,78.03820000000002,41.834,22.60735194107945,-4.986740123058553e-07,9.999999561552272,1.4210854715202004e-14,7.690000000000005,7.690000000000026,0.0,-0.1133319379815454
风电4-光伏2,4,2,45,227.14600000000002,162.29000000000002,34.5162,35.112,69.62819999999999,41.834,19.575707280084558,203.0341997183092,154.3806997183093,34.5162,24.5822,59.0984,34.5162,18.154999440640086,-24.11180028169082,-7.909300281690719,0.0,-10.529800000000002,-10.529799999999994,-7.317800000000005,-1.4207078394444714
风电4-光伏2,4,2,54,267.272,77.916,34.5162,29.835800000000003,64.352,39.1082,15.866609097899763,203.03420000000003,21.309271428571563,34.51620000000001,5.711071428571557,40.22727142857157,34.51620000000001,13.093210776746513,-64.23779999999996,-56.606728571428434,1.4210854715202004e-14,-24.124728571428445,-24.124728571428435,-4.5919999999999845,-2.77339832115325
风电4-光伏2,4,2,63,353.7584,39.90240000000001,37.9142,15.918,53.8322,44.8622,15.059869095786398,319.45304072723377,9.740199999999994,36.90799999999999,3.882199999999997,40.790199999999984,36.88284072723378,14.169426408181568,-34.305359272766225,-30.162200000000013,-1.006200000000014,-12.035800000000002,-13.042000000000016,-7.979359272766224,-0.8904426876048301
风电4-光伏2,4,2,72,448.09619999999995,9.740200000000009,37.9142,3.882199999999997,41.7964,10.829800000000006,13.235651700321457,448.09619999999995,9.740200000000016,37.9142,3.882199999999997,41.7964,10.829800000000006,13.235651700321457,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
风电4-光伏3,4,3,36,272.58639999999997,166.47039999999998,34.5162,23.042,57.5582,39.6622,19.36173197426649,203.03419950132258,106.91819956154932,34.51620000000001,24.2662,58.78240000000001,39.10820000000001,16.335519094930387,-69.5522004986774,-59.55220043845067,1.4210854715202004e-14,1.2241999999999997,1.2242000000000104,-0.5539999999999878,-3.0262128793361036
风电4-光伏3,4,3,45,338.8422,108.22619999999999,34.5162,22.3422,56.858399999999996,40.8002,17.77489347253592,215.48674883589393,1.0658141036401503e-14,34.5162,3.552713678800501e-15,34.5162,34.5162,12.30431481234215,-123.35545116410606,-108.22619999999998,0.0,-22.342199999999995,-22.3422,-6.283999999999999,-5.470578660193768
风电4-光伏3,4,3,54,414.7718,59.6558,36.908,15.272,52.18,40.4938,15.383495161265097,344.79891215737496,7.105427357601002e-15,37.9142,3.552713678800501e-15,37.91420000000001,37.9142,13.682924225511988,-69.97288784262503,-59.65579999999999,1.0061999999999998,-15.271999999999997,-14.265799999999992,-2.5795999999999992,-1.7005709357531096
风电4-光伏3,4,3,63,506.416,26.799999999999997,37.9142,12.555799999999998,50.47,44.8622,12.565151065281043,471.0445714927106,0.0,37.9142,0.0,37.914199999999994,24.0622,9.758784137030517,-35.37142850728941,-26.799999999999997,0.0,-12.555799999999998,-12.555800000000005,-20.8,-2.806366928250526
风电4-光伏3,4,3,72,604.116,0.0,37.9142,0.0,22.270000000000003,10.476199999999995,6.799763356911768,604.116,0.0,37.9142,0.0,22.270000000000003,10.476199999999995,6.799763356911768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
风电4-光伏4,4,4,36,287.94640000000004,117.1904,34.5162,16.642000000000003,51.1582,39.1082,17.57741040651008,203.03419942114854,42.27819949105806,34.5162,13.4722,47.9884,39.1082,13.928173842308718,-84.9122005788515,-74.91220050894194,0.0,-3.169800000000002,-3.169800000000002,0.0,-3.6492365642013613
风电4-光伏4,4,4,45,380.97220000000004,85.7162,36.908,16.642000000000003,53.550000000000004,40.7458,17.738990374752323,281.11720884591693,0.0,34.516199999999984,-0.0,34.516199999999984,19.2842,12.364811748826414,-99.85499115408311,-85.7162,-2.3918000000000177,-16.642000000000003,-19.03380000000002,-21.461600000000004,-5.374178625925909
风电4-光伏4,4,4,54,469.30219999999997,49.5462,37.9142,12.718,50.6322,44.8622,15.821448993867648,414.1886373626372,0.0,37.9142,-0.0,37.9142,37.9142,13.253404396767461,-55.11356263736275,-49.5462,0.0,-12.718,-12.717999999999996,-6.948,-2.5680445971001866
风电4-光伏4,4,4,63,561.1118,16.8558,37.9142,6.948,44.8622,44.8622,12.007415258173685,535.6845714285712,0.0,37.9142,0.0,33.0564,24.0622,8.68565594387778,-25.427228571428827,-16.8558,0.0,-6.948,-11.805800000000005,-20.8,-3.321759314295905
风电4-光伏4,4,4,72,668.7560000000001,0.0,37.9142,0.0,22.270000000000003,13.036199999999997,6.243300937716272,668.7560000000001,0.0,37.9142,0.0,22.270000000000003,13.036199999999997,6.243300937716272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
风电5-光伏1,5,1,36,212.7502,473.4502,33.0938,65.8002,98.894,43.925999999999995,33.0466345433742,212.7501995013233,483.45019956155,33.0938,65.46799999999999,98.56179999999999,44.3764,32.55462816952513,-4.986767123682512e-07,9.999999561549998,0.0,-0.3322000000000145,-0.3322000000000145,0.4504000000000019,-0.49200637384907253
风电5-光伏1,5,1,45,212.7502,348.9502,33.0938,62.80799999999999,95.9018,43.925999999999995,26.76969528951223,212.75019950132332,366.45019956155,33.0938,45.6422,78.736,26.0522,28.132032950370174,-4.986766839465417e-07,17.49999956155,0.0,-17.16579999999999,-17.16579999999999,-17.873799999999996,1.3623376608579427
风电5-光伏1,5,1,54,222.3924,234.0924,33.0938,29.5522,62.646,30.696199999999997,21.089570202116494,212.75019971831426,233.6117381798527,33.0938,44.66799999999999,77.7618,26.0522,23.056602425791315,-9.642200281685746,-0.4806618201473043,0.0,15.115799999999993,15.115799999999993,-4.643999999999998,1.9670322236748206
风电5-光伏1,5,1,63,305.3064,192.50639999999999,36.856,24.942200000000007,61.79820000000001,42.13420000000001,22.234671743922824,266.7927989010989,158.6442,34.11019999999999,24.942200000000007,59.0524,34.11019999999999,20.699371706542383,-38.51360109890112,-33.86219999999997,-2.74580000000001,0.0,-2.74580000000001,-8.024000000000015,-1.5353000373804413
风电5-光伏1,5,1,72,395.9442,158.64419999999998,36.856,24.942200000000007,61.79820000000001,23.5764,22.735048852157764,395.9442,158.6442,36.856,24.942200000000007,61.79820000000001,23.5764,22.735048852157764,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
风电5-光伏2,5,2,36,233.68220000000002,235.8222,33.0938,36.835800000000006,69.92960000000001,43.68780000000001,22.917738752595604,226.830199501326,238.9701995615523,33.0938,36.84219956155227,69.93599956155228,35.60599950132599,21.911800255348325,-6.852000498674016,3.1479995615522967,0.0,0.006399561552264288,0.006399561552271393,-8.08180049867402,-1.0059384972472785
风电5-光伏2,5,2,45,253.6064,131.2464,33.0938,30.33580000000001,63.42960000000001,40.721800000000016,18.78459401874017,226.8301996861527,118.6825623235155,33.0938,26.4422,59.536,26.1482,18.350787937908965,-26.776200313847312,-12.563837676484496,0.0,-3.89360000000001,-3.8936000000000064,-14.573600000000017,-0.43380608083120364
风电5-光伏2,5,2,54,303.7442,56.88420000000001,33.0938,9.4578,42.5516,35.606,15.20419622556732,248.14201835748776,9.850400000000008,33.0938,5.742199999999997,38.836,26.1482,13.5978304353312,-55.60218164251222,-47.0338,0.0,-3.715600000000004,-3.715600000000002,-9.457800000000002,-1.6063657902361204
风电5-光伏2,5,2,63,406.75260000000003,35.39260000000001,36.856,9.0562,45.9122,42.13420000000001,15.443381725372056,377.7018561199279,9.850400000000008,36.856,5.742199999999997,42.5982,34.11019999999999,14.871801802717094,-29.050743880072105,-25.5422,0.0,-3.3140000000000036,-3.314,-8.024000000000015,-0.571579922654962
风电5-光伏2,5,2,72,505.7104,9.850400000000008,36.856,5.742199999999997,42.5982,19.736399999999996,13.341658737411759,505.7104,9.850400000000008,36.856,5.742199999999997,42.5982,19.736399999999996,13.34165873741176,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15
风电5-光伏3,5,3,36,320.6582,157.0382,33.0938,24.2022,57.29600000000001,45.8702,20.69576918059985,226.83019943881118,73.21019950658754,33.0938,16.146,49.2398,33.686,16.00912697699054,-93.82800056118884,-83.82800049341245,0.0,-8.0562,-8.056200000000004,-12.184199999999997,-4.68664220360931
风电5-光伏3,5,3,45,388.96360000000004,100.84360000000001,33.0938,21.948,55.0418,45.8702,18.75139287875259,272.11425125927343,0.0,33.0938,-0.0,33.0938,19.454548740726594,12.829268799919832,-116.84934874072661,-100.84360000000001,0.0,-21.948,-21.948,-26.415651259273403,-5.922124078832757
风电5-光伏3,5,3,54,476.5880000000001,63.967999999999996,34.110200000000006,19.5558,53.66600000000001,45.8702,16.967788216991238,401.7406044730194,0.0,34.110200000000006,-0.0,34.110200000000006,34.110200000000006,13.482619900906345,-74.84739552698068,-63.967999999999996,0.0,-19.5558,-19.555800000000005,-11.759999999999991,-3.485168316084893
风电5-光伏3,5,3,63,560.7422000000001,23.6222,36.856,9.0562,45.9122,42.13420000000001,12.584733538167056,528.5485714285714,0.0,36.856,-0.0,36.856,25.0702,11.774700166007957,-32.19362857142869,-23.6222,0.0,-9.0562,-9.056199999999997,-17.064000000000007,-0.8100333721590989
风电5-光伏3,5,3,72,661.6200000000001,0.0,36.856,0.0,19.558200000000003,13.976400000000002,5.732422726038269,661.6200000000001,0.0,36.856,0.0,19.558200000000003,13.976400000000002,5.732422726038269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
风电5-光伏4,5,4,36,338.4842,110.2242,34.110200000000006,17.8022,51.912400000000005,42.13420000000001,19.027412248268433,226.8301993170045,8.570199399491809,33.0938,5.2620000000000005,38.3558,26.1482,13.726600143851627,-111.65400068299547,-101.65400060050818,-1.0164000000000044,-12.540199999999999,-13.556600000000003,-15.986000000000008,-5.300812104416806
风电5-光伏4,5,4,45,445.4784,92.7184,36.2678,17.8022,54.07,45.2302,19.77871894525921,337.8047253373602,3.552713678800501e-15,33.0938,3.552713678800501e-15,33.0938,22.148125793343656,12.1012517142688,-107.67367466263983,-92.7184,-3.1739999999999995,-17.802199999999996,-20.9762,-23.082074206656348,-7.677467230990411
风电5-光伏4,5,4,54,532.932,55.672000000000004,36.856,11.875799999999998,48.7318,45.2302,17.290309671380157,470.87615384615367,3.552713678800501e-15,36.856,3.552713678800501e-15,36.85600000000001,36.2678,14.315504407600242,-62.055846153846346,-55.672,0.0,-11.875799999999995,-11.875799999999991,-8.962400000000002,-2.974805263779915
风电5-光伏4,5,4,63,624.1022,22.342200000000002,36.856,9.0562,45.9122,42.13420000000001,12.874192134481898,593.1885715062353,0.0,36.856,0.0,31.7882,22.3602,9.429722436261715,-30.91362849376469,-22.342200000000002,0.0,-9.0562,-14.123999999999999,-19.774000000000008,-3.4444696982201837
风电5-光伏4,5,4,72,726.26,0.0,36.856,0.0,13.670200000000001,12.056399999999996,4.088191352202368,726.26,0.0,36.856,0.0,13.670200000000001,12.056399999999996,4.088191352202368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
风电6-光伏1,6,1,36,243.1862,400.22620000000006,33.4218,57.2,90.62180000000001,51.746,29.99618164670667,243.18619907154613,410.22619918367843,33.42179999999998,48.99819918368065,82.41999918368063,51.746,28.563646539900223,-9.284538862175395e-07,9.99999918367837,-1.4210854715202004e-14,-8.201800816319356,-8.201800816319377,0.0,-1.4325351068064478
风电6-光伏1,6,1,45,243.1862,275.7262,33.4218,42.7822,76.20400000000001,51.746,24.519712113567365,243.18619950132467,293.22619956155125,33.42180000000001,38.7882,72.21000000000001,33.3082,26.1655424860714,-4.986753481261985e-07,17.49999956155125,1.4210854715202004e-14,-3.9939999999999998,-3.9939999999999998,-18.437800000000003,1.645830372504033
风电6-光伏1,6,1,54,257.4304,165.47039999999998,33.4218,29.5882,63.01,39.4362,20.44305660566008,243.18619967601344,160.2723535221674,33.4218,33.599799999999995,67.02159999999999,33.3082,21.017923448229055,-14.244200323986576,-5.198046477832577,0.0,4.011599999999994,4.011599999999994,-6.128,0.5748668425689765
风电6-光伏1,6,1,63,339.4604,123.0004,35.372,19.718,55.09,39.7182,20.485621757683823,302.8666670865095,90.8262,34.7462,18.0882,52.8344,34.7462,19.150600100077018,-36.5937329134905,-32.1742,-0.6257999999999981,-1.6297999999999995,-2.255600000000001,-4.972000000000001,-1.3350216576068057
风电6-光伏1,6,1,72,431.7862,90.8262,36.528,18.0882,54.6162,12.990000000000002,20.07956249645118,431.7862,90.8262,36.528,18.0882,54.6162,12.990000000000002,20.07956249645118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
风电6-光伏2,6,2,36,283.01,181.49,33.4218,33.52,66.9418,43.426,22.153809916731404,257.266199501325,165.74619956155146,33.42180000000001,27.147800000000004,60.569600000000015,43.426,20.97774550769719,-25.743800498675,-15.743800438448545,1.4210854715202004e-14,-6.372199999999999,-6.372199999999985,0.0,-1.1760644090342147
风电6-光伏2,6,2,45,331.216,105.196,33.4218,26.8798,60.30159999999999,47.7118,19.272416927913667,257.26619957862914,44.84293034786002,33.42180000000001,16.238200000000003,49.66000000000001,33.3082,16.976570533217604,-73.94980042137087,-60.35306965213998,1.4210854715202004e-14,-10.641599999999997,-10.641599999999983,-14.403599999999997,-2.2958463946960634
风电6-光伏2,6,2,54,397.4258,46.9058,33.4218,11.398,44.8198,43.426,16.140125272954567,338.67189566890283,3.552713678800501e-15,33.4218,3.552713678800501e-15,33.421800000000005,22.625999999999994,13.900517873403283,-58.75390433109715,-46.9058,0.0,-11.397999999999996,-11.397999999999996,-20.800000000000008,-2.239607399551284
风电6-光伏2,6,2,63,498.8742,23.854200000000002,35.372,11.398,46.769999999999996,39.7182,14.752211559966188,470.91471011431906,3.552713678800501e-15,35.371999746562054,3.552713678800501e-15,35.371999746562054,28.71388963224303,14.23977212926028,-27.95948988568091,-23.8542,-2.534379461849312e-07,-11.397999999999996,-11.398000253437942,-11.004310367756972,-0.5124394307059088
风电6-光伏2,6,2,72,599.52,0.0,36.528,0.0,35.2262,7.2378,10.86995295114013,599.52,0.0,36.528,0.0,35.2262,7.2378,10.86995295114013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
风电6-光伏3,6,3,36,389.0982,121.81819999999999,33.4218,17.3482,50.769999999999996,46.2342,21.488908822511725,257.28,7.105427357601002e-15,33.4218,3.552713678800501e-15,33.421800000000005,33.3082,15.170992434467387,-131.81820000000005,-121.81819999999999,0.0,-17.348199999999995,-17.34819999999999,-12.926000000000002,-6.317916388044338
风电6-光伏3,6,3,45,490.9504,99.1704,34.7462,17.3482,52.0944,46.2342,21.36065864618619,376.1423077592488,3.552713678800501e-15,33.42180000000001,3.552713678800501e-15,33.42180000000002,18.636200000000002,13.471815227801258,-114.8080922407512,-99.1704,-1.32439999999999,-17.348199999999995,-18.67259999999998,-27.598,-7.888843418384933
风电6-光伏3,6,3,54,574.816,58.536,35.372,13.679999999999998,49.052,46.2342,18.29640135059958,509.213736263736,3.552713678800501e-15,35.372,3.552713678800501e-15,35.372,34.7462,15.40482337739155,-65.60226373626404,-58.536,0.0,-13.679999999999994,-13.68,-11.488,-2.8915779732080313
风电6-光伏3,6,3,63,662.7142,21.934200000000004,35.372,9.478,44.85,42.509800000000006,13.166800274385405,632.2085714285711,0.0,35.372,0.0,31.9202,25.434199999999997,10.673750901198243,-30.50562857142893,-21.934200000000004,0.0,-9.478,-12.9298,-17.07560000000001,-2.493049373187162
风电6-光伏3,6,3,72,765.28,0.0,36.528,0.0,12.376199999999997,4.734199999999994,2.9792774373812336,765.28,0.0,36.528,0.0,12.376199999999997,4.734199999999998,2.979277437381233,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,-4.440892098500626e-16
风电6-光伏4,6,4,36,397.75239999999997,65.8324,35.8378,10.7582,46.596000000000004,39.7182,19.44627807987945,321.9199999999998,3.552713678800501e-15,33.42180000000001,1.7763568394002505e-15,33.42180000000001,33.2562,14.348634217892968,-75.83240000000018,-65.8324,-2.4159999999999897,-10.758199999999999,-13.174199999999992,-6.462000000000003,-5.09764386198648
风电6-光伏4,6,4,45,511.25039999999996,54.830400000000004,38.6722,10.7582,49.4304,45.594199999999994,19.621263760947375,446.07348898454586,0.0,35.8378,-0.0,35.8378,35.803088792041386,14.510780621407353,-65.1769110154541,-54.830400000000004,-2.834399999999995,-10.7582,-13.592599999999997,-9.791111207958608,-5.1104831395400225
风电6-光伏4,6,4,54,613.856,32.93600000000001,38.752,8.198,46.95,45.594199999999994,17.330331488270307,575.9199999644134,0.0,38.752,-0.0,38.752,38.67219999999999,15.235588359435074,-37.93600003558663,-32.93600000000001,0.0,-8.198,-8.198,-6.922000000000004,-2.0947431288352334
风电6-光伏4,6,4,63,715.7518,10.331800000000001,38.752,4.972000000000001,43.724000000000004,40.671800000000005,12.625836602380058,696.8485714285711,0.0,38.752,0.0,28.7102,24.794199999999993,9.455091328140565,-18.90322857142894,-10.331800000000001,0.0,-4.972000000000001,-15.013800000000003,-15.877600000000012,-3.1707452742394935
风电6-光伏4,6,4,72,829.92,0.0,39.5802,0.0,9.068399999999997,4.9482,2.665492042131558,829.92,0.0,39.5802,0.0,9.068399999999993,4.9482,2.665492042131558,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0
