场景,日氨产量(t/day),问题二日净成本(¥/day),问题二净吨氨成本(¥/t),问题二购电量(MWh),问题二售电量(MWh),问题二新能源自发自用比例(%),问题二新能源供电占比(%),问题二上网电量比例(%),问题二达标指标数,问题二达标状态,问题三日净成本(¥/day),问题三净吨氨成本(¥/t),问题三购电量(MWh),问题三售电量(MWh),问题三新能源自发自用比例(%),问题三新能源供电占比(%),问题三上网电量比例(%),问题三达标指标数,问题三达标状态,日成本节约(¥/day),相对成本节约率(%),吨氨成本下降(¥/t),购电量变化(MWh),售电量变化(MWh),新能源自发自用比例(%)变化,新能源供电占比(%)变化,上网电量比例(%)变化,达标指标数变化
风电3-光伏3,45,291614.8242328768,6480.3294273972615,427.13,100.43,43.66094468753505,37.48280202570183,28.169527656232468,1,部分达标,258616.8582328767,5747.041294063926,309.45,7.105427357601002e-15,100.0,53.533942970404084,1.9929954441829352e-15,3,全部达标,32997.96600000013,11.315599639628992,733.2881333333353,-117.68,-100.43,56.33905531246495,16.051140944702254,-28.169527656232464,2
风电3-光伏3,36,206992.2861328767,5749.785725913242,345.2962,143.0962,19.726130371367667,38.19870418098511,40.13693481431616,1,部分达标,180952.53114555078,5026.4591984875215,237.4061993679769,45.20619944430818,74.64030099612462,56.73454596132783,12.679849501937667,3,全部达标,26039.754987325927,12.580060578011084,723.3265274257201,-107.89000063202309,-97.89000055569183,54.914170624756956,18.53584178034272,-27.457085312378496,2
风电3-光伏4,72,618868.6162328767,8595.397447678843,764.8399999999999,0.0,99.99999999999996,27.62131879778939,0.0,2,部分达标,618868.6162328767,8595.397447678843,764.8399999999999,0.0,100.00000000000004,27.621318797789385,0.0,2,部分达标,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,-3.552713678800501e-15,0.0,0
风电3-光伏4,63,511063.4653328768,8112.11849734725,657.0717999999999,16.7318,88.5351514320954,29.51537190791873,5.73242428395231,2,部分达标,499225.9591352964,7924.221573576134,631.7685714285715,0.0,100.00000000000004,31.600763431979377,0.0,3,全部达标,11837.50619758037,2.316249742068749,187.89692377111624,-25.303228571428463,-16.7318,11.464848567904639,2.085391524060647,-5.73242428395231,1
风电3-光伏4,54,407842.3201328768,7552.635558016237,560.1022,44.26220000000001,69.67096066876798,30.656390828504925,15.164519665616009,3,全部达标,386291.01626686,7153.537338275185,510.8399999680069,0.0,99.99999999999997,36.361371338901876,0.0,3,全部达标,21551.303866016795,5.284224515738162,399.09821974105216,-49.26220003199313,-44.26220000000001,30.329039331231996,5.70498051039695,-15.164519665616009,0
风电3-光伏4,45,313883.8141328767,6975.195869619482,468.0122,76.6722,47.46320405646158,31.4990486226984,26.268397971769215,1,部分达标,291729.2017933164,6482.871150962586,378.58582417582437,0.0,100.00000000000003,43.53391171858698,0.0,3,全部达标,22154.61233956029,7.058220698879861,492.32471865689604,-89.42637582417564,-76.6722,52.53679594353845,12.034863095888578,-26.268397971769215,2
风电3-光伏4,36,227685.20503287672,6324.58902869102,362.8224,95.9824,34.23160202823079,35.061855670103085,32.884198985884616,1,部分达标,202083.24423287672,5613.423450913242,256.84000000000003,4.440892098500626e-14,100.0,53.19288526024201,1.52147872361951e-14,3,全部达标,25601.9608,11.244455166203352,711.1655777777778,-105.98239999999998,-95.98239999999996,65.76839797176922,18.131029590138922,-32.8841989858846,2
风电4-光伏1,72,355389.29663287674,4935.962453234399,353.50199999999995,173.706,60.38288380749071,66.54724051782877,19.80855809625464,3,全部达标,355389.29663287674,4935.962453234399,353.50199999999995,173.70600000000002,60.38288380749074,66.54724051782874,19.80855809625464,3,全部达标,0.0,0.0,0.0,0.0,2.842170943040401e-14,3.552713678800501e-14,-2.842170943040401e-14,0.0,0
风电4-光伏1,63,255443.60063287677,4054.66032750598,246.832,191.536,56.31639685993313,73.52212996932053,21.84180157003344,1,部分达标,246265.08647353598,3908.969626564063,224.18823626373614,173.70600000000002,60.38288380749073,75.82631779931428,19.80855809625464,3,全部达标,9178.51415934079,3.593166607658392,145.69070094191693,-22.64376373626385,-17.829999999999984,4.0664869475576,2.304187829993751,-2.0332434737788,2
风电4-光伏1,54,176737.0055328767,3272.907509868088,188.9542,258.1582,41.12187601206033,76.60647253998911,29.43906199396983,1,部分达标,175675.22120496462,3253.2448371289743,188.9541997183106,266.4598755424864,39.22851340766444,76.3635390878591,30.38574329616778,1,部分达标,1061.7843279120862,0.600770803324815,19.662672739113532,-2.8168938115413766e-07,8.30167554248635,-1.8933626043958967,-0.2429334521300177,0.9466813021979519,0
风电4-光伏1,45,114679.45553287672,2548.4323451750383,188.9542,382.6582,12.727169059120294,72.34357893504288,43.63641547043986,1,部分达标,112521.3854906789,2500.475233126198,188.95419971831046,399.53130411391476,8.878921294453171,71.64326854904552,45.56053935277342,1,部分达标,2158.070042197811,1.88182794570308,47.95711204884037,-2.816895232626848e-07,16.873104113914735,-3.848247764667123,-0.7003103859973692,1.9241238823335607,0
风电4-光伏1,36,52621.90553287669,1461.7195981354637,188.9542,507.1582,-15.667537893819755,66.180877720504,57.83376894690988,1,部分达标,51078.684642876695,1418.8523511910194,187.3899995013262,518.0939995615524,-18.161664992987422,65.69331047526862,59.080832496493706,1,部分达标,1543.2208899999969,2.932658698639934,42.86724694444433,-1.5642004986737845,10.935799561552415,-2.4941270991676667,-0.48756724523538253,1.247063549583828,0
风电4-光伏2,72,445192.6685328768,6183.231507401066,448.0962,9.740200000000009,96.84968723923124,57.59555984555986,1.5751563803843702,3,全部达标,445192.66853287676,6183.231507401066,448.09619999999995,9.740200000000016,96.84968723923127,57.595559845559855,1.5751563803843718,3,全部达标,5.820766091346741e-11,1.3074712372350951e-14,0.0,-5.684341886080802e-14,7.105427357601002e-15,2.842170943040401e-14,-7.105427357601002e-15,1.5543122344752192e-15,0
风电4-光伏2,63,343088.7224328767,5445.852737029789,353.7584,39.90240000000001,87.09420341417028,62.05204779987557,6.4528982929148535,3,全部达标,331165.55340879003,5256.59608585381,319.45304072723377,9.740199999999994,96.84968723923127,65.57903109866282,1.5751563803843682,3,全部达标,11923.169024086674,3.4752436452991753,189.25665117597873,-34.305359272766225,-30.162200000000013,9.755483825060992,3.5269832987872576,-4.877741912530485,0
风电4-光伏2,54,258908.02463287677,4794.593048756977,267.272,77.916,74.79930914477558,66.91031545585105,12.600345427612217,3,全部达标,241943.77549716237,4480.440286984488,203.0342,21.309271428571563,93.1078551052223,74.6235458647677,3.4460724473888455,3,全部达标,16964.249135714403,6.552229951068207,314.1527617724887,-64.2378,-56.606728571428434,18.308545960446722,7.713230408916658,-9.154272980223372,0
风电4-光伏2,45,186395.8976328767,4142.131058508371,227.146,162.29000000000002,47.50988091156662,66.75360791545916,26.24505954421668,1,部分达标,178789.93979287666,3973.109773175037,203.0341997183092,154.3806997183093,50.068018281041816,69.56088862461492,24.965990859479092,1,部分达标,7605.957840000046,4.080539291149345,169.02128533333416,-24.11180028169079,-7.909300281690719,2.5581373694751974,2.807280709155762,-1.279068684737588,0
风电4-光伏2,36,118804.68953287671,3300.130264802131,203.0342,262.6782,15.040914412870093,63.660831901489125,42.47954279356495,1,部分达标,117525.6895428767,3264.6024873021306,203.034199501326,272.6781995615523,11.806573616332043,62.99857859680519,44.09671319183398,1,部分达标,1278.9999900000112,1.076556821981404,35.52777750000041,-4.986740123058553e-07,9.999999561552272,-3.2343407965380493,-0.6622533046839365,1.6171703982690246,0
风电4-光伏3,72,542570.0386328767,7535.694981012177,604.116,0.0,99.99999999999994,42.831024301612544,0.0,3,全部达标,542570.0386328767,7535.694981012177,604.116,0.0,100.0,42.831024301612544,0.0,3,全部达标,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0
风电4-光伏3,63,439038.8386328767,6968.870454490107,506.416,26.8,88.15741796360616,45.67634249426101,5.921291018196921,3,全部达标,422927.38152545,6713.133040086507,471.0445714927106,0.0,99.99999999999997,49.001753910423496,0.0,3,全部达标,16111.457107426715,3.669711125693616,255.73741440359936,-35.37142850728941,-26.8,11.842582036393807,3.3254114161624884,-5.921291018196921,0
风电4-光伏3,54,345471.5947328767,6397.622124682902,414.7718,59.6558,73.63885427437673,48.64906155598475,13.18057286281164,3,全部达标,316884.7394379225,5868.235915517083,344.79891215737496,7.105427357601002e-15,100.0,56.75976261178669,1.569899372873638e-15,3,全部达标,28586.855294954206,8.274733937838782,529.3862091658184,-69.97288784262503,-59.65579999999999,26.361145725623274,8.11070105580194,-13.180572862811639,0
风电4-光伏3,45,258378.9895328767,5741.755322952816,338.8422,108.2262,52.17620701540419,50.40511109159568,23.911896492297902,1,部分达标,224534.5722668252,4989.6571614850045,215.4867488358939,1.0658141036401503e-14,100.0,67.74588643663066,2.3548490593104572e-15,3,全部达标,33844.41726605149,13.098749757957798,752.0981614678112,-123.35545116410609,-108.22619999999999,47.82379298459581,17.340775345034977,-23.9118964922979,2
风电4-光伏3,36,177516.4234328767,4931.011762024353,272.5864,166.47039999999998,26.438829528682923,51.21234249713632,36.780585235658535,1,部分达标,160275.19354287675,4452.088709524354,203.03419950132255,106.91819956154932,52.75419591450835,62.99857859680578,23.62290204274582,1,部分达标,17241.22988999996,9.712470292372293,478.92305249999845,-69.55220049867748,-59.55220043845067,26.315366385825428,11.786236099669459,-13.157683192912714,0
风电4-光伏4,72,582062.7746328767,8084.205203234399,668.7560000000001,0.0,99.99999999999991,36.71398289045349,0.0,3,全部达标,582062.7746328767,8084.205203234399,668.7560000000001,0.0,99.99999999999999,36.71398289045348,0.0,3,全部达标,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-14,-7.105427357601002e-15,0.0,0
风电4-光伏4,63,474310.2617328768,7528.734313220266,561.1118,16.8558,91.3106370694188,39.809079401857936,4.344681465290594,3,全部达标,462420.1174900194,7340.001864920943,535.6845714285712,0.0,99.99999999999999,42.003421214624005,0.0,3,全部达标,11890.144242857408,2.5068283784156726,188.73244829932264,-25.427228571428827,-16.8558,8.689362930581183,2.194341812766069,-4.344681465290594,0
风电4-光伏4,54,373279.5365328767,6912.584009868087,469.3022,49.5462,74.45835180583768,41.89791016688951,12.77082409708117,3,全部达标,350087.8272262832,6483.107911597837,414.1886373626372,0.0,100.00000000000003,48.3653586523844,0.0,3,全部达标,23191.70930659352,6.21296027154462,429.4760982702501,-55.113562637362804,-49.5462,25.54164819416235,6.4674484854948915,-12.77082409708117,0
风电4-光伏4,45,281119.17053287674,6247.092678508372,380.9722,85.7162,55.812291862131545,44.23872251983255,22.09385406893423,1,部分达标,256394.09867440743,5697.6466372090545,281.11720884591693,0.0,100.00000000000003,57.98459064022891,0.0,3,全部达标,24725.07185846931,8.795227949627762,549.4460412993176,-99.85499115408305,-85.7162,44.18770813786848,13.74586812039636,-22.09385406893423,2
风电4-光伏4,36,197712.19943287672,5492.005539802131,287.94640000000004,117.1904,39.58697198709158,48.46320160366552,30.206514006454206,1,部分达标,176945.84954448452,4915.162487346792,203.03419942114851,42.27819949105806,78.20509145639384,62.998578610763964,10.89745427180307,3,全部达标,20766.3498883922,10.503322479826226,576.8430524553396,-84.91220057885153,-74.91220050894194,38.618119469302265,14.535377007098447,-19.309059734651136,2
风电5-光伏1,72,372829.90313287673,5178.193099067732,395.9442,158.64419999999998,61.27890459105218,62.53083125141951,19.36054770447389,3,全部达标,372829.90313287673,5178.193099067732,395.9442,158.6442,61.27890459105221,62.53083125141949,19.360547704473895,3,全部达标,0.0,0.0,0.0,0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,3.552713678800501e-15,0
风电5-光伏1,63,272296.60703287675,4322.168365601218,305.3064,192.5064,53.0139855019404,67.24953337195083,23.4930072490298,1,部分达标,262862.8213801294,4172.42573619253,266.7927989010989,158.6442,61.278904591052196,71.23740505907907,19.360547704473895,3,全部达标,9433.785652747378,3.4645255978560003,149.74262940868812,-38.51360109890112,-33.8622,8.2649190891118,3.9878716871282336,-4.132459544555907,2
风电5-光伏1,54,191210.29403287667,3540.9313709791977,222.3924,234.0924,42.86387932928167,72.46664685782204,28.568060335359156,1,部分达标,187825.64837364582,3478.2527476601076,212.75019971831426,233.6117381798527,42.981196900282455,73.3582185944858,28.509401549858765,1,部分达标,3384.645659230853,1.7701168633990478,62.67862331909009,-9.642200281685746,-0.4806618201473043,0.11731757100078255,0.8915717366637637,-0.058658785500391275,0
风电5-光伏1,45,126939.8591328767,2820.885758508371,212.7502,348.9502,14.829952893510043,68.8606598167501,42.58502355324497,1,部分达标,124701.60914287672,2771.146869841705,212.75019950132332,366.45019956155,10.558639144382607,68.04208983948651,44.72068042780869,1,部分达标,2238.249989999982,1.7632365478340821,49.738888666665844,-4.986766839465417e-07,17.49999956155,-4.271313749127437,-0.8185699772635928,2.135656874563715,0
风电5-光伏1,36,64882.30913287671,1802.286364802131,212.7502,473.4502,-15.55739425447267,61.92185710194732,57.778697127236335,1,部分达标,63603.30914287673,1766.7585873021314,212.7501995013233,483.45019956155,-17.998144922396328,61.22791231872825,58.99907246119815,1,部分达标,1278.999989999982,1.9712615150312154,35.5277774999995,-4.986767123682512e-07,9.999999561549998,-2.4407506679236572,-0.6939447832190666,1.2203753339618189,0
风电5-光伏2,72,464455.0190328768,6450.7641532344,505.7104,9.850400000000008,96.48739435866348,52.14338708456355,1.756302820668261,3,全部达标,464455.01903287676,6450.7641532344,505.7104,9.850400000000008,96.48739435866351,52.14338708456354,1.756302820668261,3,全部达标,5.820766091346741e-11,1.2532464615125008e-14,0.0,0.0,0.0,2.842170943040401e-14,-7.105427357601002e-15,0.0,0
风电5-光伏2,63,360389.8829328768,5720.474332267885,406.7526,35.39260000000001,87.3791677067361,56.36731672781102,6.310416146631962,3,全部达标,351414.04545013886,5578.000721430775,377.7018561199279,9.850400000000008,96.48739435866351,59.33054840327564,1.756302820668261,3,全部达标,8975.83748273796,2.490590859458095,142.47361083710985,-29.050743880072048,-25.5422,9.10822665192741,2.9632316754646197,-4.5541133259637006,0
风电5-光伏2,54,274691.9051328767,5086.887132090309,303.7442,56.88420000000001,79.71536568840712,62.3948645570247,10.14231715579646,3,全部达标,258975.35943384276,4795.839989515607,248.14201835748776,9.850400000000008,96.48739435866351,68.94931917081027,1.756302820668261,3,全部达标,15716.545699033944,5.721517600393568,291.04714257470187,-55.60218164251222,-47.0338,16.77202867025639,6.554454613785573,-8.3860143351282,0
风电5-光伏2,45,201127.7300328767,4469.505111841704,253.6064,131.24640000000002,53.19815996861963,62.88071192295306,23.4009200156902,1,部分达标,191304.88196269952,4251.2195991711005,226.8301996861527,118.68256232351548,57.678364538916824,66.09452762297856,21.16081773054158,1,部分达标,9822.848070177162,4.883885513236541,218.28551267060357,-26.776200313847312,-12.563837676484539,4.480204570297197,3.213815700025499,-2.2401022851486196,0
风电5-光伏2,36,132637.62713287672,3684.3785314687975,233.6822,235.8222,15.906928645294728,58.17543671248566,42.04653567735265,1,部分达标,129786.0931428767,3605.1692539687974,226.830199501326,238.9701995615523,14.78436702151971,58.661940602452525,42.60781648924016,1,部分达标,2851.533990000011,2.1498680665806367,79.2092775000001,-6.852000498673988,3.1479995615522967,-1.1225616237750184,0.4865038899668619,0.5612808118875066,0
风电5-光伏3,72,561407.3482328767,7797.324281012177,661.6200000000001,0.0,99.99999999999991,37.38928003633887,0.0,3,全部达标,561407.3482328767,7797.324281012177,661.62,0.0,100.0,37.38928003633886,0.0,3,全部达标,0.0,0.0,0.0,-1.1368683772161603e-13,0.0,8.526512829121202e-14,-7.105427357601002e-15,0.0,0
风电5-光伏3,63,456527.1721328767,7246.463049728201,560.7422,23.6222,88.0424196405973,39.848726695415245,5.978790179701341,3,全部达标,441764.69109001954,7012.137953809834,528.5485714285714,0.0,99.99999999999997,42.77600942844681,0.0,3,全部达标,14762.481042857165,3.2336478404751774,234.32509591836788,-32.193628571428576,-23.6222,11.95758035940267,2.927282733031568,-5.978790179701341,0
风电5-光伏3,54,365933.0842328767,6776.538596905124,476.588,63.968,67.61933687674008,40.9958896647353,16.190331561629964,3,全部达标,336680.16027153376,6234.817782806181,401.7406044730194,0.0,100.0,49.58331663599076,0.0,3,全部达标,29252.923961342953,7.994063729620753,541.7208140989433,-74.84739552698062,-63.968,32.38066312325992,8.58742697125546,-16.190331561629964,0
风电5-光伏3,45,279953.0944328767,6221.179876286148,388.9636,100.8436,48.95287269045809,43.06905535552239,25.523563654770943,1,部分达标,244217.70163294105,5427.060036287579,272.11425125927343,0.0,99.99999999999999,59.216361049588514,0.0,3,全部达标,35735.392799935624,12.764778639910254,794.1198399985688,-116.84934874072655,-100.8436,51.04712730954189,16.147305694066127,-25.523563654770943,2
风电5-光伏3,36,195348.1231328767,5426.336753691019,320.6582,157.03820000000002,20.507112123513004,42.60842640320734,39.74644393824349,1,部分达标,172535.59714413033,4792.655476225842,226.83019943881118,73.21019950658754,62.9409265975259,58.66194061327662,18.52953670123704,3,全部达标,22812.525988746376,11.677883371947829,633.6812774651771,-93.82800056118884,-83.82800049341247,42.4338144740129,16.05351421006928,-21.21690723700645,2
风电5-光伏4,72,600900.0842328767,8345.834503234399,726.26,0.0,99.99999999999996,31.2722386251798,0.0,3,全部达标,600900.0842328767,8345.834503234399,726.26,0.0,100.00000000000004,31.272238625179792,0.0,3,全部达标,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,-7.105427357601002e-15,0.0,0
风电5-光伏4,63,495476.5481328767,7864.707113220265,624.1022,22.3422,86.47812140652424,33.05204779987555,6.760939296737882,3,全部达标,481257.427132921,7639.006779887635,593.1885715062353,0.0,100.0,35.77767672623625,0.0,3,全部达标,14219.120999955689,2.869786885683722,225.70033333262927,-30.91362849376469,-22.3422,13.521878593475762,2.7256289263606988,-6.760939296737882,0
风电5-光伏4,54,394717.2482328767,7309.578670979197,532.932,55.672,66.30636083035769,34.020205021542104,16.846819584821162,3,全部达标,369792.4056174919,6848.007511435036,470.87615384615367,3.552713678800501e-15,100.00000000000004,41.23862356813668,1.0750813044848096e-15,3,全部达标,24924.842615384783,6.31460690582225,461.5711595441617,-62.055846153846346,-55.672,33.69363916964235,7.218418546594577,-16.846819584821162,0
风电5-光伏4,45,302722.5650328767,6727.168111841704,445.4784,92.7184,43.8852508624342,34.797224905594085,28.057374568782915,1,部分达标,276098.6770684492,6135.526157076649,337.80472533736025,3.552713678800501e-15,100.00000000000003,49.45046288851678,1.0750813044848096e-15,3,全部达标,26623.88796442747,8.794814473620766,591.6419547650548,-107.67367466263977,-92.7184,56.11474913756583,14.653237982922697,-28.057374568782915,2
风电5-光伏4,36,216109.84613287676,6003.051281468798,338.4842,110.2242,33.290443624039206,39.417919530355086,33.3547781879804,1,部分达标,189206.25314657294,5255.729254071471,226.8301993170045,8.570199399491809,94.81316988471117,58.66194063436666,2.5934150576444384,3,全部达标,26903.592986303818,12.449036204376334,747.3220273973275,-111.65400068299547,-101.65400060050818,61.522726260671966,19.244021104011573,-30.761363130335962,2
风电6-光伏1,72,396943.3761328767,5513.102446289955,431.7862,90.8262,74.62104616072423,59.13901506548567,12.689476919637867,3,全部达标,396943.3761328767,5513.102446289955,431.7862,90.8262,74.62104616072426,59.13901506548566,12.689476919637869,3,全部达标,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,-1.4210854715202004e-14,1.7763568394002505e-15,0
风电6-光伏1,63,295693.5240328767,4693.548000521852,339.4604,123.0004,65.63082597518721,63.58580592563988,17.184587012406393,3,全部达标,286730.0040695952,4551.26990586659,302.8666670865095,90.8262,74.62104616072426,67.35648689231908,12.689476919637869,3,全部达标,8963.51996328152,3.0313548437012474,142.27809465526207,-36.5937329134905,-32.1742,8.990220185537055,3.770680966679201,-4.495110092768524,0
风电6-光伏1,54,214810.08903287677,3977.96461171994,257.4304,165.47039999999998,53.76371968257514,68.1287574902194,23.118140158712414,1,部分达标,210384.04206745507,3896.0007790269456,243.18619967601342,160.2723535221674,55.21617482894619,69.5512503824785,22.39191258552691,1,部分达标,4426.046965421701,2.0604465020003286,81.9638326929944,-14.244200323986604,-5.198046477832577,1.4524551463710438,1.4224928922591005,-0.7262275731855041,0
风电6-光伏1,45,149483.4951328767,3321.85544739726,243.1862,275.7262,22.955683469319325,64.40587219343695,38.52215826534034,1,部分达标,147245.24514287664,3272.116558730592,243.1861995013246,293.22619956155125,18.06577636035786,63.47019775230949,40.96711181982107,1,部分达标,2238.2499900000694,1.4973224890215984,49.73888866666812,-4.986754049696174e-07,17.49999956155125,-4.8899071089614665,-0.9356744411274605,2.4449535544807333,0
风电6-光伏1,36,87425.94513287666,2428.4984759132403,243.1862,400.22620000000006,-11.832513691740257,56.47440578465061,55.91625684587014,1,部分达标,86146.94515149505,2392.9706986526403,243.18619907154613,410.22619918367843,-14.626746167340562,55.68118546412708,57.313373083670285,1,部分达标,1278.9999813816103,1.4629524215468166,35.52777726060003,-9.284538862175395e-07,9.99999918367837,-2.794232475600305,-0.793220320523524,1.397116237800148,0
风电6-光伏2,72,506640.5082328767,7036.6737254566215,599.52,0.0,99.99999999999996,43.265955030660926,0.0,3,全部达标,506640.5082328767,7036.6737254566215,599.52,0.0,100.0,43.26595503066092,0.0,3,全部达标,0.0,0.0,0.0,0.0,0.0,4.263256414560601e-14,-7.105427357601002e-15,0.0,0
风电6-光伏2,63,401858.8161328767,6378.711367188519,498.8742,23.8542,89.56509186351707,46.48535753362941,5.21745406824147,3,全部达标,389464.9461494469,6181.983272213442,470.91471011431906,3.552713678800501e-15,99.99999999999997,49.261152206464345,7.770589848645014e-16,3,全部达标,12393.869983429788,3.0841353942902403,196.7280949750766,-27.95948988568091,-23.854199999999995,10.434908136482903,2.775794672834934,-5.217454068241469,0
风电6-光伏2,54,316518.8583328767,5861.460339497717,397.4258,46.9058,79.48127734033245,50.7965879265092,10.25936132983377,3,全部达标,294891.0637449426,5460.945624906344,338.67189566890283,3.552713678800501e-15,100.0,57.446431076164494,7.770589848645014e-16,3,全部达标,21627.7945879341,6.833019271536918,400.51471459137247,-58.75390433109715,-46.9058,20.518722659667546,6.649843149655297,-10.25936132983377,0
风电6-光伏2,45,236415.22023287672,5253.671560730594,331.216,105.196,53.982502187226586,51.52132548812974,23.0087489063867,1,部分达标,213927.25728245068,4753.9390507211265,257.2661995786291,44.84293034786002,80.38367001405948,61.580457042037374,9.808164992970257,3,全部达标,22487.962950426037,9.512062264127774,499.73251000946766,-73.94980042137092,-60.35306965213998,26.40116782683289,10.059131553907633,-13.200583913416443,2
风电6-光伏2,36,161738.2932328767,4492.7303675799085,283.01,181.49,20.60804899387577,49.34672107674685,39.69597550306212,1,部分达标,152329.72914287672,4231.381365079909,257.266199501325,165.74619956155146,27.4951008042207,53.1152136737203,36.252449597889644,1,部分达标,9408.56408999997,5.81715306989989,261.3490024999992,-25.743800498675,-15.743800438448545,6.887051810344932,3.768492596973445,-3.4435259051724785,0
风电6-光伏3,72,607774.3322328768,8441.310169901066,765.28,0.0,99.99999999999994,27.579680520857,0.0,2,部分达标,607774.3322328768,8441.310169901066,765.28,0.0,100.00000000000003,27.579680520856993,0.0,2,部分达标,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,-7.105427357601002e-15,0.0,0
风电6-光伏3,63,502177.6001328768,7971.073017982171,662.7142,21.934200000000004,84.94770793302223,28.91010705627427,7.526146033488884,2,部分达标,488131.6751343877,7748.121827529963,632.2085714285711,0.0,99.99999999999997,31.55312626632889,0.0,3,全部达标,14045.924998489092,2.7970034893576545,222.9511904522078,-30.50562857142893,-21.934200000000004,15.052292066977742,2.643019210054618,-7.526146033488884,1
风电6-光伏3,54,402807.2642328768,7459.39378209031,574.816,58.536,59.82981059566289,28.83474471351458,20.085094702168544,0,全部不达标,377391.51757353585,6988.731806917331,509.21373626373594,3.552713678800501e-15,100.0,36.40025479179172,1.2190206144662712e-15,3,全部达标,25415.746659340977,6.309654496361629,470.6619751729795,-65.60226373626409,-58.536,40.17018940433711,7.565510078277136,-20.085094702168544,3
风电6-光伏3,45,312046.3070328767,6934.362378508371,490.9504,99.1704,31.94455119407084,28.14168203506923,34.02772440296459,0,全部不达标,283697.7890260321,6304.395311689602,376.1423077592488,3.552713678800501e-15,99.99999999999996,43.65604010361259,1.2190206144662712e-15,3,全部达标,28348.51800684462,9.08471511052296,629.9670668187691,-114.8080922407512,-99.1704,68.05544880592912,15.514358068543359,-34.02772440296459,3
风电6-光伏3,36,226613.6771328767,6294.824364802131,389.0982,121.8182,16.402552841065063,30.358999140893477,41.79872357946747,1,部分达标,195082.4002328767,5418.955562024353,257.28,7.105427357601002e-15,100.00000000000003,53.112698644117216,2.4380412289325425e-15,3,全部达标,31531.276899999997,13.914110259775445,875.868802777778,-131.81820000000005,-121.81819999999999,83.59744715893497,22.75369950322374,-41.79872357946747,2
风电6-光伏4,72,647267.0682328767,8989.820392123287,829.92,0.0,99.99999999999991,21.46263910969794,0.0,2,部分达标,647267.0682328767,8989.820392123287,829.92,0.0,100.00000000000003,21.462639109697935,0.0,2,部分达标,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,-3.552713678800501e-15,0.0,0
风电6-光伏4,63,536745.1173328768,8519.76376718852,715.7518,10.3318,90.88906525573192,23.2207204307996,4.555467372134039,2,部分达标,527624.4111391125,8374.990653001787,696.848571428571,0.0,100.00000000000003,24.554793567126655,0.0,2,部分达标,9120.706193764228,1.6992620704377606,144.77311418673344,-18.903228571429054,-10.3318,9.110934744268107,1.3340731363270564,-4.555467372134039,0
风电6-光伏4,54,431432.80023287673,7989.496300608828,613.856,32.93600000000001,70.95590828924162,24.00138661912544,14.52204585537919,2,部分达标,414689.46827067627,7679.434597605116,575.9199999644134,0.0,99.99999999999997,28.25393661675985,0.0,2,部分达标,16743.331962200464,3.8808667197215483,310.06170300371195,-37.93600003558663,-32.93600000000001,29.04409171075835,4.252549997634411,-14.52204585537919,0
风电6-光伏4,45,333375.8130328767,7408.351400730593,511.2504,54.8304,51.64867724867725,25.1704575392992,24.17566137566137,0,全部不达标,317570.23223349167,7057.1162718553705,446.07348898454575,0.0,99.99999999999997,33.70618752453317,0.0,3,全部达标,15805.580799385032,4.741070042122799,351.2351288752225,-65.17691101545427,-54.8304,48.35132275132272,8.53572998523397,-24.17566137566137,3
风电6-光伏4,36,245270.47203287669,6813.068667579908,397.7524,65.8324,41.9467372134039,28.810065864833906,29.026631393298064,0,全部不达标,227063.77523287656,6307.3270898021265,321.9199999999998,3.552713678800501e-15,100.0,41.33255576614668,1.5664522393300268e-15,3,全部达标,18206.69680000012,7.423109944339182,505.74157777778146,-75.83240000000023,-65.8324,58.0532627865961,12.522489901312778,-29.026631393298064,3
